Price,Close,High,Low,Open,Volume,EMA20,EMA50,EMA200
Ticker,XLY,XLY,XLY,XLY,XLY,,,
Date,,,,,,,,
2026-03-06,114.2105712890625,114.7594640717819,113.41217209625373,114.54988599684188,16348500,116.61038404504973,118.00210391314906,115.4101894006552
2026-03-09,114.36026763916016,114.6995899704259,110.76748640032417,112.71358163134727,16278500,116.39608724448881,117.85928680436518,115.39974241795376
2026-03-10,114.2105712890625,115.49798599006468,113.7215481667701,114.38022864295219,11784400,116.18794286778154,117.71619992141214,115.38790986940758
2026-03-11,113.91117095947266,115.46804102731541,113.3423140028302,114.59979008060267,10959300,115.9711074479426,117.56698309937529,115.37321594990574
2026-03-12,111.29642486572266,113.20259941263902,111.2465296726077,112.89322332738847,12088200,115.52589958296927,117.32107885491833,115.332650864491
2026-03-13,110.63774871826172,112.26447815667267,110.49802999909019,111.94511999655214,11708600,115.06036140537807,117.05898747701023,115.28593542024993
2026-03-16,111.97505950927734,112.64372208665044,111.39622807422934,111.56588543253481,9307600,114.76652312955896,116.85961775278543,115.25299138133478
2026-03-17,112.95309448242188,113.42215343405456,112.49401761451087,112.55389488864306,6767000,114.59381563935543,116.70642076179077,115.23010683507694
2026-03-18,110.34832763671875,112.76347416438522,110.21859100334954,112.27445865419466,10979200,114.18948344862812,116.45708377649383,115.18153191768035
2026-03-19,109.48007202148438,110.11878834984923,108.65174177988882,109.41021266101006,12496400,113.74096807461443,116.18347547237582,115.1248009734396
2026-03-20,107.52400207519531,109.21061642102646,106.93518855452007,109.21061642102646,12297000,113.14887607466976,115.84388828032954,115.04917113365609
2026-03-23,110.12000274658203,111.43000030517578,109.58999633789062,109.77999877929688,14779100,112.86041194818522,115.6194221809669,115.00012468204342
2026-03-24,109.68000030517578,110.31999969482422,108.94999694824219,109.04000091552734,9032200,112.55751560123193,115.38650367603391,114.94718812107958
2026-03-25,110.7300033569336,111.91000366210938,110.0999984741211,111.16000366210938,9412900,112.38346681606066,115.20389582038293,114.9052260836254
2026-03-26,108.83000183105469,110.9000015258789,108.73999786376953,110.05000305175781,7981000,112.04504157939343,114.95393919335045,114.84477609106251
2026-03-27,105.68000030517578,108.30999755859375,105.44999694824219,108.30999755859375,10454700,111.43884717232508,114.59025531538282,114.75358429219797
